audio,sampling_rate,transcript
86670.wav,44100,
76552.wav,44100,
63920.wav,44100,
383776.wav,44100,
64520.wav,44100,
49131.wav,44100,
58194.wav,44100,
324515.wav,44100,
75165.wav,44100,
36956.wav,44100,
63225.wav,44100,
88147.wav,44100,
219333.wav,44100,
75164.wav,44100,
86665.wav,44100,
20324.wav,44100,
74633.wav,44100,
328276.wav,44100,
71199.wav,44100,
74665.wav,44100,
59741.wav,44100,
380627.wav,44100,
241002.wav,44100,
120471.wav,44100,
88996.wav,44100,
110042.wav,44100,
82025.wav,44100,
64519.wav,44100,
328352.wav,44100,
63223.wav,44100,
86674.wav,44100,
71203.wav,44100,
61645.wav,44100,
110049.wav,44100,
58286.wav,44100,
61839.wav,44100,
85359.wav,44100,
100078.wav,44100,
66873.wav,44100,
70171.wav,44100,
63231.wav,44100,
63488.wav,44100,
63489.wav,44100,
63490.wav,44100,
243715.wav,44100,
190484.wav,44100,
28695.wav,44100,
346143.wav,44100,
346144.wav,44100,
346145.wav,44100,
55353.wav,44100,
55354.wav,44100,
141375.wav,44100,
88141.wav,44100,
88142.wav,44100,
88143.wav,44100,
88144.wav,44100,
88145.wav,44100,
88146.wav,44100,
88148.wav,44100,
88149.wav,44100,
88150.wav,44100,
88151.wav,44100,
96344.wav,44100,
36957.wav,44100,
36958.wav,44100,
36959.wav,44100,
36960.wav,44100,
64528.wav,44100,
92859.wav,44100,
324625.wav,44100,
64531.wav,44100,
324628.wav,44100,
288892.wav,44100,
336003.wav,44100,
82070.wav,44100,
88235.wav,44100,
88236.wav,44100,
88237.wav,44100,
109597.wav,44100,
109598.wav,44100,
69820.wav,44100,
64203.wav,44100,
245958.wav,44100,
65737.wav,44100,
65738.wav,44100,
61643.wav,44100,
65740.wav,44100,
61646.wav,44100,
266450.wav,44100,
168154.wav,44100,
211179.wav,44100,
61691.wav,44100,
63743.wav,44100,
63744.wav,44100,
82179.wav,44100,
61794.wav,44100,
49425.wav,44100,
262421.wav,44100,
262422.wav,44100,
262423.wav,44100,
262424.wav,44100,
243995.wav,44100,
235816.wav,44100,
98616.wav,44100,
63808.wav,44100,
221510.wav,44100,
324622.wav,44100,
59724.wav,44100,
188749.wav,44100,
110926.wav,44100,
242002.wav,44100,
242003.wav,44100,
242004.wav,44100,
371042.wav,44100,
61796.wav,44100,
100328.wav,44100,
315895.wav,44100,
66027.wav,44100,
342444.wav,44100,
160173.wav,44100,
63918.wav,44100,
63919.wav,44100,
100330.wav,44100,
334264.wav,44100,
70082.wav,44100,
213445.wav,44100,
160199.wav,44100,
160200.wav,44100,
347621.wav,44100,
123345.wav,44100,
72158.wav,44100,
59871.wav,44100,
324627.wav,44100,
72161.wav,44100,
72162.wav,44100,
72163.wav,44100,
72164.wav,44100,
72165.wav,44100,
72167.wav,44100,
72168.wav,44100,
66025.wav,44100,
72170.wav,44100,
72171.wav,44100,
66028.wav,44100,
66030.wav,44100,
66031.wav,44100,
72176.wav,44100,
39415.wav,44100,
328186.wav,44100,
326143.wav,44100,
80387.wav,44100,
80388.wav,44100,
80389.wav,44100,
80390.wav,44100,
80391.wav,44100,
80392.wav,44100,
63916.wav,44100,
63917.wav,44100,
88152.wav,44100,
70172.wav,44100,
545.wav,44100,
546.wav,44100,
135716.wav,44100,
70227.wav,44100,
70228.wav,44100,
76375.wav,44100,
88665.wav,44100,
260698.wav,44100,
88667.wav,44100,
88668.wav,44100,
88669.wav,44100,
88670.wav,44100,
88671.wav,44100,
88672.wav,44100,
88673.wav,44100,
88674.wav,44100,
367214.wav,44100,
21116.wav,44100,
64128.wav,44100,
64129.wav,44100,
64130.wav,44100,
64131.wav,44100,
64132.wav,44100,
64133.wav,44100,
64136.wav,44100,
64137.wav,44100,
64138.wav,44100,
64139.wav,44100,
86669.wav,44100,
86671.wav,44100,
86672.wav,44100,
86673.wav,44100,
250519.wav,44100,
64155.wav,44100,
160197.wav,44100,
64160.wav,44100,
383653.wav,44100,
64171.wav,44100,
92851.wav,44100,
92852.wav,44100,
92853.wav,44100,
92854.wav,44100,
92855.wav,44100,
92857.wav,44100,
92858.wav,44100,
361147.wav,44100,
92860.wav,44100,
92862.wav,44100,
92863.wav,44100,
92864.wav,44100,
234187.wav,44100,
234188.wav,44100,
221906.wav,44100,
221907.wav,44100,
221908.wav,44100,
221909.wav,44100,
62173.wav,44100,
62174.wav,44100,
234213.wav,44100,
234214.wav,44100,
234217.wav,44100,
234218.wav,44100,
346862.wav,44100,
246514.wav,44100,
234284.wav,44100,
94989.wav,44100,
245891.wav,44100,
95017.wav,44100,
95018.wav,44100,
95019.wav,44100,
95020.wav,44100,
95021.wav,44100,
95022.wav,44100,
95023.wav,44100,
95024.wav,44100,
95025.wav,44100,
72160.wav,44100,
61422.wav,44100,
62283.wav,44100,
62286.wav,44100,
62287.wav,44100,
62288.wav,44100,
62289.wav,44100,
62290.wav,44100,
58195.wav,44100,
58197.wav,44100,
58198.wav,44100,
58200.wav,44100,
260956.wav,44100,
260957.wav,44100,
260958.wav,44100,
260959.wav,44100,
260960.wav,44100,
260961.wav,44100,
324451.wav,44100,
324453.wav,44100,
66023.wav,44100,
330604.wav,44100,
66024.wav,44100,
72169.wav,44100,
66026.wav,44100,
63979.wav,44100,
74631.wav,44100,
72172.wav,44100,
74634.wav,44100,
74635.wav,44100,
74636.wav,44100,
74637.wav,44100,
74638.wav,44100,
74639.wav,44100,
74640.wav,44100,
74641.wav,44100,
74642.wav,44100,
58262.wav,44100,
383895.wav,44100,
74649.wav,44100,
74650.wav,44100,
74651.wav,44100,
74653.wav,44100,
74654.wav,44100,
74655.wav,44100,
74656.wav,44100,
66032.wav,44100,
74658.wav,44100,
88995.wav,44100,
324516.wav,44100,
74661.wav,44100,
74662.wav,44100,
74663.wav,44100,
324520.wav,44100,
324521.wav,44100,
74666.wav,44100,
324523.wav,44100,
74668.wav,44100,
324525.wav,44100,
324526.wav,44100,
74671.wav,44100,
324528.wav,44100,
74673.wav,44100,
74674.wav,44100,
121783.wav,44100,
64204.wav,44100,
58312.wav,44100,
58313.wav,44100,
338890.wav,44100,
338891.wav,44100,
338892.wav,44100,
338894.wav,44100,
338895.wav,44100,
345040.wav,44100,
338897.wav,44100,
338898.wav,44100,
37849.wav,44100,
37850.wav,44100,
37851.wav,44100,
37852.wav,44100,
41950.wav,44100,
381948.wav,44100,
89088.wav,44100,
89089.wav,44100,
64516.wav,44100,
109573.wav,44100,
64518.wav,44100,
64521.wav,44100,
64522.wav,44100,
64523.wav,44100,
324620.wav,44100,
64525.wav,44100,
64526.wav,44100,
324624.wav,44100,
64529.wav,44100,
324626.wav,44100,
158739.wav,44100,
64532.wav,44100,
324629.wav,44100,
324630.wav,44100,
324631.wav,44100,
324632.wav,44100,
324633.wav,44100,
324635.wav,44100,
324636.wav,44100,
324637.wav,44100,
324638.wav,44100,
324639.wav,44100,
109600.wav,44100,
68644.wav,44100,
68647.wav,44100,
242750.wav,44100,
126017.wav,44100,
126018.wav,44100,
56980.wav,44100,
37733.wav,44100,
113763.wav,44100,
160878.wav,44100,
50288.wav,44100,
60550.wav,44100,
205967.wav,44100,
85137.wav,44100,
74898.wav,44100,
83093.wav,44100,
56496.wav,44100,
167090.wav,44100,
42173.wav,44100,
65739.wav,44100,
61426.wav,44100,
160966.wav,44100,
80076.wav,44100,
349389.wav,44100,
60964.wav,44100,
120026.wav,44100,
60965.wav,44100,
79072.wav,44100,
187621.wav,44100,
71207.wav,44100,
100337.wav,44100,
60664.wav,44100,
183545.wav,44100,
183546.wav,44100,
183547.wav,44100,
183548.wav,44100,
46333.wav,44100,
183550.wav,44100,
183551.wav,44100,
320778.wav,44100,
320779.wav,44100,
130331.wav,44100,
66858.wav,44100,
61420.wav,44100,
66863.wav,44100,
66864.wav,44100,
66865.wav,44100,
66866.wav,44100,
66867.wav,44100,
66868.wav,44100,
66869.wav,44100,
66870.wav,44100,
66871.wav,44100,
66872.wav,44100,
185226.wav,44100,
91468.wav,44100,
91469.wav,44100,
91470.wav,44100,
91471.wav,44100,
91472.wav,44100,
91473.wav,44100,
91474.wav,44100,
110045.wav,44100,
71226.wav,44100,
241000.wav,44100,
241001.wav,44100,
85358.wav,44100,
85360.wav,44100,
71036.wav,44100,
71037.wav,44100,
71038.wav,44100,
71039.wav,44100,
71040.wav,44100,
71041.wav,44100,
71042.wav,44100,
71043.wav,44100,
249753.wav,44100,
177050.wav,44100,
329121.wav,44100,
61424.wav,44100,
97737.wav,44100,
74659.wav,44100,
110039.wav,44100,
110040.wav,44100,
110041.wav,44100,
110044.wav,44100,
15837.wav,44100,
110046.wav,44100,
324517.wav,44100,
110048.wav,44100,
62945.wav,44100,
110051.wav,44100,
110052.wav,44100,
324518.wav,44100,
324519.wav,44100,
183549.wav,44100,
101872.wav,44100,
74664.wav,44100,
101874.wav,44100,
101875.wav,44100,
324522.wav,44100,
74667.wav,44100,
324524.wav,44100,
74669.wav,44100,
74670.wav,44100,
324527.wav,44100,
88666.wav,44100,
71198.wav,44100,
71200.wav,44100,
74672.wav,44100,
71204.wav,44100,
71205.wav,44100,
71206.wav,44100,
60967.wav,44100,
71208.wav,44100,
58922.wav,44100,
7724.wav,44100,
316977.wav,44100,
316978.wav,44100,
163379.wav,44100,
163380.wav,44100,
163382.wav,44100,
163384.wav,44100,
163385.wav,44100,
163386.wav,44100,
71229.wav,44100,
339522.wav,44100,
106056.wav,44100,
140886.wav,44100,
56919.wav,44100,
74660.wav,44100,
271967.wav,44100,
271968.wav,44100,
271969.wav,44100,
52837.wav,44100,
26216.wav,44100,
26217.wav,44100,
65151.wav,44100,
65153.wav,44100,
65154.wav,44100,
65155.wav,44100,
65156.wav,44100,
65157.wav,44100,
96193.wav,44100,
65160.wav,44100,
65161.wav,44100,
61066.wav,44100,
65163.wav,44100,
65164.wav,44100,
65165.wav,44100,
56975.wav,44100,
56976.wav,44100,
120468.wav,44100,
120469.wav,44100,
120470.wav,44100,
120472.wav,44100,
120473.wav,44100,
186025.wav,44100,
347822.wav,44100,
97975.wav,44100,
97979.wav,44100,
235196.wav,44100,
58314.wav,44100,
38595.wav,44100,
38596.wav,44100,
38597.wav,44100,
243407.wav,44100,
338896.wav,44100,
114404.wav,44100,
261861.wav,44100,
100070.wav,44100,
100077.wav,44100,
55023.wav,44100,
100082.wav,44100,
63226.wav,44100,
63227.wav,44100,
63228.wav,44100,
63230.wav,44100,
257797.wav,44100,
257798.wav,44100,
186119.wav,44100,
100112.wav,44100,
202527.wav,44100,
202528.wav,44100,
65324.wav,44100,
137008.wav,44100,
56969.wav,44100,
65162.wav,44100,
69450.wav,44100,
69452.wav,44100,
69453.wav,44100,
144016.wav,44100,
253800.wav,44100,
253802.wav,44100,
100327.wav,44100,
253806.wav,44100,
253809.wav,44100,
253810.wav,44100,
253813.wav,44100,
253817.wav,44100,
173947.wav,44100,
69500.wav,44100,
49130.wav,44100,
253822.wav,44100,
253823.wav,44100,
253826.wav,44100,
253827.wav,44100,
253828.wav,44100,
46985.wav,44100,
253834.wav,44100,
253835.wav,44100,
253836.wav,44100,
253837.wav,44100,
253838.wav,44100,
100333.wav,44100,
253840.wav,44100,
253841.wav,44100,
253842.wav,44100,
253843.wav,44100,
253844.wav,44100,
253845.wav,44100,
253846.wav,44100,
253847.wav,44100,
253848.wav,44100,
253849.wav,44100,
253856.wav,44100,
100336.wav,44100,
253860.wav,44100,
253862.wav,44100,
253863.wav,44100,
235340.wav,44100,
61357.wav,44100,
61358.wav,44100,
61359.wav,44100,
337840.wav,44100,
61361.wav,44100,
100339.wav,44100,
59722.wav,44100,
96192.wav,44100,
57281.wav,44100,
96194.wav,44100,
96196.wav,44100,
96197.wav,44100,
96198.wav,44100,
96199.wav,44100,
96200.wav,44100,
96201.wav,44100,
96202.wav,44100,
110925.wav,44100,
100304.wav,44100,
100305.wav,44100,
100306.wav,44100,
100307.wav,44100,
100308.wav,44100,
100309.wav,44100,
100311.wav,44100,
100312.wav,44100,
100314.wav,44100,
100315.wav,44100,
100316.wav,44100,
100317.wav,44100,
100319.wav,44100,
100320.wav,44100,
100321.wav,44100,
100323.wav,44100,
100324.wav,44100,
100325.wav,44100,
61415.wav,44100,
61416.wav,44100,
100329.wav,44100,
61418.wav,44100,
60966.wav,44100,
100332.wav,44100,
61421.wav,44100,
100334.wav,44100,
100335.wav,44100,
16368.wav,44100,
61425.wav,44100,
100338.wav,44100,
61427.wav,44100,
61429.wav,44100,
61430.wav,44100,
61431.wav,44100,
63482.wav,44100,
63483.wav,44100,
63484.wav,44100,
63485.wav,44100,
63487.wav,44100,
391279.wav,44100,
435242.wav,44100,
419106.wav,44100,
419099.wav,44100,
400715.wav,44100,
435278.wav,44100,
405881.wav,44100,
419108.wav,44100,
431626.wav,44100,
389650.wav,44100,
389628.wav,44100,
429748.wav,44100,
419097.wav,44100,
435253.wav,44100,
435252.wav,44100,
435266.wav,44100,
435245.wav,44100,
419098.wav,44100,
435264.wav,44100,
396899.wav,44100,
435269.wav,44100,
435259.wav,44100,
435249.wav,44100,
427740.wav,44100,
435276.wav,44100,
435285.wav,44100,
402569.wav,44100,
435270.wav,44100,
419101.wav,44100,
435281.wav,44100,
402628.wav,44100,
435255.wav,44100,
435272.wav,44100,
413408.wav,44100,
435257.wav,44100,
400857.wav,44100,
435275.wav,44100,
415013.wav,44100,
435256.wav,44100,
435263.wav,44100,
435279.wav,44100,
415018.wav,44100,
398284.wav,44100,
435287.wav,44100,
419100.wav,44100,
435248.wav,44100,
435273.wav,44100,
413845.wav,44100,
419105.wav,44100,
419096.wav,44100,
435277.wav,44100,
435268.wav,44100,
420667.wav,44100,
435244.wav,44100,
419103.wav,44100,
419102.wav,44100,
429743.wav,44100,
435286.wav,44100,
435254.wav,44100,
435258.wav,44100,
419107.wav,44100,
406107.wav,44100,
435265.wav,44100,
435260.wav,44100,
435271.wav,44100,
435246.wav,44100,
435267.wav,44100,
435284.wav,44100,
435243.wav,44100,
435251.wav,44100,
419110.wav,44100,
413850.wav,44100,
405902.wav,44100,
435250.wav,44100,
435274.wav,44100,
435261.wav,44100,
419109.wav,44100,
435247.wav,44100,
435283.wav,44100,
405870.wav,44100,
434125.wav,44100,
435288.wav,44100,
435280.wav,44100,
435262.wav,44100,
391100.wav,44100,
391468.wav,44100,
435282.wav,44100,
419104.wav,44100,
325663.wav,44100,
325664.wav,44100,
325667.wav,44100,
341043.wav,44100,
349785.wav,44100,
349787.wav,44100,
349788.wav,44100,
349789.wav,44100,
349790.wav,44100,
349791.wav,44100,
349793.wav,44100,
349794.wav,44100,
349796.wav,44100,
349799.wav,44100,
56937.wav,44100,
349802.wav,44100,
349809.wav,44100,
349810.wav,44100,
349812.wav,44100,
349816.wav,44100,
349817.wav,44100,
349818.wav,44100,
349822.wav,44100,
349827.wav,44100,
336004.wav,44100,
349829.wav,44100,
142017.wav,44100,
336008.wav,44100,
336009.wav,44100,
97961.wav,44100,
97963.wav,44100,
349811.wav,44100,
237753.wav,44100,
198345.wav,44100,
56578.wav,44100,
97971.wav,44100,
376657.wav,44100,
376658.wav,44100,
104787.wav,44100,
376661.wav,44100,
117616.wav,44100,
161685.wav,44100,
161679.wav,44100,
161680.wav,44100,
161682.wav,44100,
332181.wav,44100,
161687.wav,44100,
209304.wav,44100,
209306.wav,44100,
209309.wav,44100,
60903.wav,44100,
198340.wav,44100,
109734.wav,44100,
273320.wav,44100,
109739.wav,44100,
142028.wav,44100,
109742.wav,44100,
109746.wav,44100,
109747.wav,44100,
161686.wav,44100,
99198.wav,44100,
83968.wav,44100,
40968.wav,44100,
40969.wav,44100,
260627.wav,44100,
51403.wav,44100,
209944.wav,44100,
209946.wav,44100,
98843.wav,44100,
349786.wav,44100,
244767.wav,44100,
325665.wav,44100,
325666.wav,44100,
325668.wav,44100,
353318.wav,44100,
109745.wav,44100,
198336.wav,44100,
232285.wav,44100,
343090.wav,44100,
343091.wav,44100,
343092.wav,44100,
142019.wav,44100,
90168.wav,44100,
213565.wav,44100,
237750.wav,44100,
193975.wav,44100,
96334.wav,44100,
62543.wav,44100,
62544.wav,44100,
5560.wav,44100,
45650.wav,44100,
62547.wav,44100,
62548.wav,44100,
45656.wav,44100,
178265.wav,44100,
213082.wav,44100,
349792.wav,44100,
349795.wav,44100,
349797.wav,44100,
349798.wav,44100,
349800.wav,44100,
349801.wav,44100,
271979.wav,44100,
349804.wav,44100,
349805.wav,44100,
349806.wav,44100,
349807.wav,44100,
349808.wav,44100,
268913.wav,44100,
268914.wav,44100,
349813.wav,44100,
349814.wav,44100,
254071.wav,44100,
56954.wav,44100,
349819.wav,44100,
349820.wav,44100,
349821.wav,44100,
349823.wav,44100,
349824.wav,44100,
349825.wav,44100,
349826.wav,44100,
349803.wav,44100,
349828.wav,44100,
336006.wav,44100,
336007.wav,44100,
198343.wav,44100,
336010.wav,44100,
192659.wav,44100,
344686.wav,44100,
335983.wav,44100,
328861.wav,44100,
328862.wav,44100,
268912.wav,44100,
109732.wav,44100,
109733.wav,44100,
63345.wav,44100,
109737.wav,44100,
244394.wav,44100,
349815.wav,44100,
97964.wav,44100,
97965.wav,44100,
97966.wav,44100,
97967.wav,44100,
109744.wav,44100,
132273.wav,44100,
97970.wav,44100,
2512.wav,44100,
237749.wav,44100,
109750.wav,44100,
237751.wav,44100,
237752.wav,44100,
198329.wav,44100,
237754.wav,44100,
198331.wav,44100,
198332.wav,44100,
198333.wav,44100,
142014.wav,44100,
142015.wav,44100,
142016.wav,44100,
198337.wav,44100,
198338.wav,44100,
198339.wav,44100,
198341.wav,44100,
240838.wav,44100,
142023.wav,44100,
198344.wav,44100,
198348.wav,44100,
198346.wav,44100,
198347.wav,44100,
111308.wav,44100,
198349.wav,44100,
198350.wav,44100,
198351.wav,44100,
198352.wav,44100,
198353.wav,44100,
198354.wav,44100,
169172.wav,44100,
32983.wav,44100,
32984.wav,44100,
321572.wav,44100,
334042.wav,44100,
25307.wav,44100,
111329.wav,44100,
251619.wav,44100,
212689.wav,44100,
161001.wav,44100,
190698.wav,44100,
380386.wav,44100,
213235.wav,44100,
237755.wav,44100,
46326.wav,44100,
46327.wav,44100,
213240.wav,44100,
321785.wav,44100,
46330.wav,44100,
46331.wav,44100,
83198.wav,44100,
189696.wav,44100,
56577.wav,44100,
56579.wav,44100,
13779.wav,44100,
65290.wav,44100,
237756.wav,44100,
173334.wav,44100,
173335.wav,44100,
125721.wav,44100,
140058.wav,44100,
125723.wav,44100,
349830.wav,44100,
171655.wav,44100,
180530.wav,44100,
180532.wav,44100,
341044.wav,44100,
198334.wav,44100,
324414.wav,44100,
172869.wav,44100,
367436.wav,44100,
202927.wav,44100,
104785.wav,44100,
104786.wav,44100,
104788.wav,44100,
376662.wav,44100,
365914.wav,44100,
255324.wav,44100,
255325.wav,44100,
255326.wav,44100,
119650.wav,44100,
210787.wav,44100,
113513.wav,44100,
113514.wav,44100,
113517.wav,44100,
198342.wav,44100,
95089.wav,44100,
254834.wav,44100,
161683.wav,44100,
113524.wav,44100,
113527.wav,44100,
46329.wav,44100,
81455.wav,44100,
46314.wav,44100,
238953.wav,44100,
99200.wav,44100,
161677.wav,44100,
161678.wav,44100,
161681.wav,44100,
109740.wav,44100,
161684.wav,44100,
60822.wav,44100,
209303.wav,44100,
161688.wav,44100,
209310.wav,44100,
117617.wav,44100,
21410.wav,44100,
209316.wav,44100,
347121.wav,44100,
212682.wav,44100,
140713.wav,44100,
140204.wav,44100,
198327.wav,44100,
140721.wav,44100,
140725.wav,44100,
172983.wav,44100,
140728.wav,44100,
198328.wav,44100,
46012.wav,44100,
140727.wav,44100,
212683.wav,44100,
321783.wav,44100,
2511.wav,44100,
160720.wav,44100,
198335.wav,44100,
62542.wav,44100,
174494.wav,44100,
213241.wav,44100,
21412.wav,44100,
207322.wav,44100,
253605.wav,44100,
340960.wav,44100,
28130.wav,44100,
212684.wav,44100,
60902.wav,44100,
97962.wav,44100,
60904.wav,44100,
60905.wav,44100,
378860.wav,44100,
62546.wav,44100,
132043.wav,44100,
21416.wav,44100,
347122.wav,44100,
87017.wav,44100,
347124.wav,44100,
378871.wav,44100,
376660.wav,44100,
97969.wav,44100,
434237.wav,44100,
434271.wav,44100,
434252.wav,44100,
434258.wav,44100,
434236.wav,44100,
402005.wav,44100,
434230.wav,44100,
434233.wav,44100,
434249.wav,44100,
434267.wav,44100,
422079.wav,44100,
404434.wav,44100,
434204.wav,44100,
434278.wav,44100,
434277.wav,44100,
434255.wav,44100,
390297.wav,44100,
434238.wav,44100,
434259.wav,44100,
434405.wav,44100,
434253.wav,44100,
434251.wav,44100,
434265.wav,44100,
404435.wav,44100,
434270.wav,44100,
434409.wav,44100,
386720.wav,44100,
434239.wav,44100,
434248.wav,44100,
434245.wav,44100,
434260.wav,44100,
434266.wav,44100,
434273.wav,44100,
434279.wav,44100,
434228.wav,44100,
388199.wav,44100,
393581.wav,44100,
434401.wav,44100,
434274.wav,44100,
394174.wav,44100,
434244.wav,44100,
396523.wav,44100,
432647.wav,44100,
434205.wav,44100,
434247.wav,44100,
404998.wav,44100,
434243.wav,44100,
434246.wav,44100,
434227.wav,44100,
402006.wav,44100,
434261.wav,44100,
434280.wav,44100,
434411.wav,44100,
402004.wav,44100,
394175.wav,44100,
388206.wav,44100,
434234.wav,44100,
434281.wav,44100,
434235.wav,44100,
434269.wav,44100,
404436.wav,44100,
434272.wav,44100,
434264.wav,44100,
434268.wav,44100,
434404.wav,44100,
414515.wav,44100,
434240.wav,44100,
434402.wav,44100,
434276.wav,44100,
434257.wav,44100,
434242.wav,44100,
402011.wav,44100,
434275.wav,44100,
402007.wav,44100,
405571.wav,44100,
388205.wav,44100,
434250.wav,44100,
434254.wav,44100,
411477.wav,44100,
388200.wav,44100,
434410.wav,44100,
434229.wav,44100,
434241.wav,44100,
387704.wav,44100,
434232.wav,44100,
434263.wav,44100,
434231.wav,44100,
434262.wav,44100,
33140.wav,44100,
137459.wav,44100,
138785.wav,44100,
138728.wav,44100,
137493.wav,44100,
26654.wav,44100,
138911.wav,44100,
138749.wav,44100,
137621.wav,44100,
138805.wav,44100,
137650.wav,44100,
137506.wav,44100,
51155.wav,44100,
138810.wav,44100,
138770.wav,44100,
137473.wav,44100,
138845.wav,44100,
138809.wav,44100,
138899.wav,44100,
33139.wav,44100,
137486.wav,44100,
137514.wav,44100,
138871.wav,44100,
138834.wav,44100,
138912.wav,44100,
26646.wav,44100,
137608.wav,44100,
137420.wav,44100,
138885.wav,44100,
425.wav,44100,
138731.wav,44100,
137429.wav,44100,
138816.wav,44100,
137566.wav,44100,
137451.wav,44100,
138826.wav,44100,
138797.wav,44100,
137581.wav,44100,
138761.wav,44100,
138888.wav,44100,
138750.wav,44100,
137427.wav,44100,
138726.wav,44100,
137639.wav,44100,
138722.wav,44100,
138847.wav,44100,
137646.wav,44100,
138846.wav,44100,
138782.wav,44100,
137688.wav,44100,
271404.wav,44100,
137657.wav,44100,
137571.wav,44100,
138913.wav,44100,
176983.wav,44100,
137570.wav,44100,
137534.wav,44100,
137675.wav,44100,
171488.wav,44100,
137421.wav,44100,
102034.wav,44100,
50953.wav,44100,
137423.wav,44100,
138820.wav,44100,
137456.wav,44100,
138684.wav,44100,
271409.wav,44100,
137671.wav,44100,
137529.wav,44100,
78215.wav,44100,
137484.wav,44100,
29780.wav,44100,
138717.wav,44100,
138812.wav,44100,
138950.wav,44100,
138873.wav,44100,
137435.wav,44100,
137654.wav,44100,
137467.wav,44100,
138791.wav,44100,
138956.wav,44100,
134904.wav,44100,
138692.wav,44100,
138701.wav,44100,
45056.wav,44100,
45057.wav,44100,
2050.wav,44100,
45059.wav,44100,
45060.wav,44100,
45061.wav,44100,
45062.wav,44100,
325639.wav,44100,
45064.wav,44100,
45065.wav,44100,
45058.wav,44100,
2051.wav,44100,
26644.wav,44100,
182293.wav,44100,
182294.wav,44100,
182295.wav,44100,
26648.wav,44100,
26649.wav,44100,
26650.wav,44100,
26651.wav,44100,
26652.wav,44100,
26653.wav,44100,
50261.wav,44100,
26655.wav,44100,
26656.wav,44100,
26657.wav,44100,
325638.wav,44100,
323625.wav,44100,
45063.wav,44100,
249181.wav,44100,
51249.wav,44100,
51250.wav,44100,
51257.wav,44100,
51258.wav,44100,
94559.wav,44100,
28733.wav,44100,
28734.wav,44100,
28735.wav,44100,
28736.wav,44100,
28737.wav,44100,
28738.wav,44100,
28739.wav,44100,
94561.wav,44100,
260169.wav,44100,
272460.wav,44100,
271421.wav,44100,
274511.wav,44100,
274512.wav,44100,
272465.wav,44100,
202839.wav,44100,
125018.wav,44100,
82011.wav,44100,
325637.wav,44100,
82013.wav,44100,
138940.wav,44100,
26738.wav,44100,
125043.wav,44100,
26740.wav,44100,
376949.wav,44100,
26745.wav,44100,
26746.wav,44100,
26645.wav,44100,
137580.wav,44100,
26647.wav,44100,
172176.wav,44100,
33148.wav,44100,
33136.wav,44100,
137585.wav,44100,
138920.wav,44100,
141484.wav,44100,
141487.wav,44100,
317095.wav,44100,
25631.wav,44100,
2052.wav,44100,
111648.wav,44100,
137418.wav,44100,
137419.wav,44100,
137422.wav,44100,
137424.wav,44100,
137425.wav,44100,
178386.wav,44100,
137428.wav,44100,
137430.wav,44100,
131287.wav,44100,
137432.wav,44100,
137433.wav,44100,
2267.wav,44100,
137436.wav,44100,
137437.wav,44100,
135390.wav,44100,
137439.wav,44100,
137440.wav,44100,
137441.wav,44100,
137442.wav,44100,
137443.wav,44100,
137444.wav,44100,
137445.wav,44100,
137446.wav,44100,
137447.wav,44100,
137448.wav,44100,
137449.wav,44100,
137450.wav,44100,
137453.wav,44100,
137454.wav,44100,
334063.wav,44100,
334064.wav,44100,
137457.wav,44100,
137458.wav,44100,
116979.wav,44100,
137460.wav,44100,
137461.wav,44100,
137462.wav,44100,
137463.wav,44100,
137464.wav,44100,
137465.wav,44100,
137466.wav,44100,
137469.wav,44100,
137470.wav,44100,
137471.wav,44100,
137472.wav,44100,
137474.wav,44100,
137475.wav,44100,
137476.wav,44100,
137477.wav,44100,
137478.wav,44100,
137479.wav,44100,
137480.wav,44100,
137481.wav,44100,
137482.wav,44100,
137483.wav,44100,
143628.wav,44100,
137485.wav,44100,
156245.wav,44100,
137487.wav,44100,
137488.wav,44100,
137489.wav,44100,
131346.wav,44100,
131347.wav,44100,
137492.wav,44100,
137502.wav,44100,
137503.wav,44100,
137504.wav,44100,
137505.wav,44100,
188125.wav,44100,
137507.wav,44100,
137508.wav,44100,
260389.wav,44100,
137510.wav,44100,
137511.wav,44100,
137512.wav,44100,
137513.wav,44100,
260395.wav,44100,
260396.wav,44100,
260397.wav,44100,
260399.wav,44100,
137520.wav,44100,
137521.wav,44100,
260402.wav,44100,
260403.wav,44100,
260405.wav,44100,
260406.wav,44100,
102781.wav,44100,
137528.wav,44100,
260409.wav,44100,
136377.wav,44100,
260411.wav,44100,
145724.wav,44100,
137533.wav,44100,
137535.wav,44100,
137536.wav,44100,
137537.wav,44100,
137538.wav,44100,
137539.wav,44100,
191487.wav,44100,
162124.wav,44100,
162125.wav,44100,
133458.wav,44100,
137556.wav,44100,
137557.wav,44100,
137558.wav,44100,
137559.wav,44100,
137560.wav,44100,
137561.wav,44100,
133466.wav,44100,
137563.wav,44100,
137564.wav,44100,
137565.wav,44100,
94558.wav,44100,
137567.wav,44100,
137568.wav,44100,
137569.wav,44100,
94562.wav,44100,
137572.wav,44100,
137573.wav,44100,
137574.wav,44100,
137575.wav,44100,
137576.wav,44100,
137577.wav,44100,
137578.wav,44100,
137579.wav,44100,
213356.wav,44100,
137582.wav,44100,
137583.wav,44100,
137584.wav,44100,
33137.wav,44100,
33138.wav,44100,
207934.wav,44100,
217465.wav,44100,
137596.wav,44100,
137597.wav,44100,
137598.wav,44100,
